searchTerms,rank,title,snippet,displayLink,link,queryTime,totalResults,cacheId,formattedUrl,htmlFormattedUrl,htmlSnippet,htmlTitle,kind,pagemap,cseName,count,startIndex,inputEncoding,outputEncoding,safe,cx,gl,searchTime,formattedSearchTime,formattedTotalResults
flights to hong kong,1,Cheap Flights to Hong Kong (HKG) from $384 - KAYAK,"Find flights to Hong Kong on XiamenAir, Hong Kong Airlines, China Eastern and 
more. Fly round-trip from San Francisco from $402, from New York from $454, ...",www.kayak.com,https://www.kayak.com/flight-routes/United-States-US0/Hong-Kong-Intl-HKG,2019-01-15 11:26:21.040640+00:00,120000000,W42baDpas_gJ,https://www.kayak.com/flight-routes/United.../Hong-Kong-Intl-HKG,https://www.kayak.com/<b>flight</b>-routes/United.../<b>Hong</b>-<b>Kong</b>-Intl-HKG,"Find <b>flights to Hong Kong</b> on XiamenAir, Hong Kong Airlines, China Eastern and <br>
more. Fly round-trip from San Francisco from $402, from New York from $454,&nbsp;...",Cheap <b>Flights to Hong Kong</b> (HKG) from $384 - KAYAK,customsearch#result,"{'cse_thumbnail': [{'width': '310', 'height': '163', 'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2TGuhU4BQGEAzqzd0JENgdlvVTL0_VD3l2HWQAv1P1r7ddVnTHXKx7Mga'}], 'metatags': [{'viewport': 'width=device-width, initial-scale=1', 'format-detection': 'telephone=no', 'kayak_split_flight_routes_xp': '1', 'msvalidate.01': 'F474AA342B64B17CDE53F5C5D4C07C7A', 'r9-version': 'R447c', 'r9-built': '20190110.043019', 'r9-rendered': '20190111.075329.EST', 'og:image': 'https://a1.r9cdn.net/rimg/provider-logos/common/socialmedia/kayak-logo.png?width=1200&height=630&crop=false', 'og:image:width': '1200', 'og:image:height': '630', 'og:title': 'Cheap Flights to Hong Kong (HKG) from $384 - KAYAK', 'og:type': 'website', 'og:description': 'Find flights to Hong Kong on XiamenAir, Hong Kong Airlines, China Eastern and more. Fly round-trip from San Francisco from $402, from New York from $454, from San Diego from $494, from Los Angeles from $412, from Ontario from $483. Search for Hong Kong flights on KAYAK now to find the best deal.', 'og:url': 'https://www.kayak.com/flight-routes/United-States-US0/Hong-Kong-Intl-HKG', 'og:site_name': 'KAYAK', 'fb:pages': '90811893045', 'twitter:card': 'summary_large_image', 'twitter:site': '@KAYAK', 'twitter:creator': '@KAYAK', 'twitter:title': 'Cheap Flights to Hong Kong (HKG) from $384 - KAYAK', 'twitter:description': 'Find flights to Hong Kong on XiamenAir, Hong Kong Airlines, China Eastern and more. Fly round-trip from San Francisco from $402, from New York from $454, from San Diego from $494, from Los Angeles from $412, from Ontario from $483. Search for Hong Kong flights on KAYAK now to find the best deal.', 'twitter:image:src': 'https://a1.r9cdn.net/rimg/provider-logos/common/socialmedia/kayak-logo.png?width=440&height=220&crop=false', 'kayak_page': 'flight,static-flight-route,unknown'}], 'breadcrumb': [{'url': 'Flights', 'title': 'Flights'}, {'url': 'Worldwide', 'title': 'Worldwide'}, {'url': 'Asia', 'title': 'Asia'}, {'url': 'Hong Kong', 'title': 'Hong Kong'}], 'cse_image': [{'src': 'https://a1.r9cdn.net/rimg/provider-logos/common/socialmedia/kayak-logo.png?width=1200&height=630&crop=false'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,2,"$506 Flights to Hong Kong, China (HKG) - TripAdvisor","Book Cheap Flights to Hong Kong: Search and compare airfares on TripAdvisor 
to find the best flights for your trip to Hong Kong. Choose the best airline for you ...",www.tripadvisor.com,https://www.tripadvisor.com/Flights-g294217-Hong_Kong-Cheap_Discount_Airfares.html,2019-01-15 11:26:21.040640+00:00,120000000,5jsjhmxgxvkJ,https://www.tripadvisor.com/Flights-g294217-Hong_Kong-Cheap_Discount_ Airfares.html,https://www.tripadvisor.com/<b>Flights</b>-g294217-<b>Hong</b>_<b>Kong</b>-Cheap_Discount_ Airfares.html,"Book Cheap <b>Flights to Hong Kong</b>: Search and compare airfares on TripAdvisor <br>
to find the best flights for your trip to Hong Kong. Choose the best airline for you&nbsp;...","$506 <b>Flights to Hong Kong</b>, China (HKG) - TripAdvisor",customsearch#result,"{'cse_thumbnail': [{'width': '259', 'height': '194', 'src': 'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTFPfqt2KmCM_CtwPgwv2Xlh-2VG3vXMCckivdJ1dbRXv5ial8Bycdn3m2q'}], 'metatags': [{'theme-color': '#00a680', 'format-detection': 'telephone=no', 'og:title': '$506 Flights to Hong Kong, China (HKG) - TripAdvisor', 'og:description': 'Book Cheap Flights to Hong Kong: Search and compare airfares on TripAdvisor to find the best flights for your trip to Hong Kong. Choose the best airline for you by reading reviews and viewing hundreds of ticket rates for flights going to and from your destination.', 'og:image': 'https://media-cdn.tripadvisor.com/media/photo-s/01/31/34/10/tsim-sha-tsui-waterfront.jpg', 'og:image:width': '550', 'og:image:height': '412', 'og:type': 'website', 'og:url': 'http://www.tripadvisor.com/Flights-g294217-Hong_Kong-Cheap_Discount_Airfares.html', 'og:site_name': 'TripAdvisor', 'fb:admins': '100000982334629', 'fb:app_id': '162729813767876', 'fb:pages': '5863091683', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=no', 'apple-itunes-app': 'app-id=284876795'}], 'breadcrumb': [{'url': 'Asia', 'title': 'Asia'}, {'url': 'China', 'title': 'China'}, {'url': 'Hong Kong', 'title': 'Hong Kong'}, {'url': 'Hong Kong Flights', 'title': 'Hong Kong Flights'}], 'cse_image': [{'src': 'https://media-cdn.tripadvisor.com/media/photo-s/01/31/34/10/tsim-sha-tsui-waterfront.jpg'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,3,Flights to Hong Kong (HKG) | Cathay Pacific,"Find & book great deals on Hong Kong (HKG) Flights. Fly to Hong Kong with 
Cathay Pacific and experience award-winning service.",flights.cathaypacific.com,https://flights.cathaypacific.com/en-us/flights-to-hong-kong,2019-01-15 11:26:21.040640+00:00,120000000,q6kszaD7mggJ,https://flights.cathaypacific.com/en-us/flights-to-hong-kong,https://<b>flights</b>.cathaypacific.com/en-us/<b>flights-to-hong</b>-<b>kong</b>,"Find &amp; book great deals on <b>Hong Kong</b> (HKG) <b>Flights</b>. Fly to <b>Hong Kong</b> with <br>
Cathay Pacific and experience award-winning service.",<b>Flights to Hong Kong</b> (HKG) | Cathay Pacific,customsearch#result,"{'cse_thumbnail': [{'width': '378', 'height': '133', 'src': 'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR8r742ad4Tm01M3S-l_11n2qcOUFU6MzKu3xWAfWAL6MzRBQj3BqZ8xbY'}], 'metatags': [{'twitter:card': 'summary_large_image', 'og:title': 'Flights to Hong Kong (HKG) | Cathay Pacific', 'twitter:title': 'Flights to Hong Kong (HKG) | Cathay Pacific', 'og:image': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/', 'twitter:image': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/', 'og:description': 'Find & book great deals on Hong Kong (HKG) Flights. Fly to Hong Kong with Cathay Pacific and experience award-winning service', 'twitter:description': 'Find & book great deals on Hong Kong (HKG) Flights. Fly to Hong Kong with Cathay Pacific and experience award-winning service', 'viewport': 'width=device-width, initial-scale=1, user-scalable=0'}], 'listitem': [{'position': '1'}, {'position': '2'}, {'position': '3'}, {'name': 'To Hong Kong', 'position': '4'}], 'webpage': [{'primaryimageofpage': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/cq5dam.rendition.1700.600.jpg'}], 'cse_image': [{'src': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/cq5dam.rendition.1700.600.jpg'}], 'thing': [{'name': 'Home'}, {'name': 'Cathay Pacific Flights'}, {'name': 'To Hong Kong SAR'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,4,Cheap Flights to Hong Kong International from $386 in 2019 ...,"Find cheap flights to Hong Kong International in 2019. We compare all major 
airlines and travel agents for flights to Hong Kong International.",www.skyscanner.com,https://www.skyscanner.com/flights-to/hkg/cheap-flights-to-hong-kong-international-airport.html,2019-01-15 11:26:21.040640+00:00,120000000,EI78TI4Q1qYJ,https://www.skyscanner.com/flights-to/hkg/cheap-flights-to-hong-kong- international-airport.html,https://www.skyscanner.com/<b>flights-to/hk</b>g/cheap-<b>flights-to-hong</b>-<b>kong</b>- international-airport.html,"Find cheap <b>flights to Hong Kong</b> International in 2019. We compare all major <br>
airlines and travel agents for <b>flights to Hong Kong</b> International.",Cheap <b>Flights to Hong Kong</b> International from $386 in 2019 ...,customsearch#result,"{'metatags': [{'viewport': 'width=device-width, initial-scale = 1.0, maximum-scale=1.0, user-scalable=no', 'theme-color': '#008ca8', 'msapplication-tilecolor': '#21c4d9', 'skype_toolbar': 'SKYPE_TOOLBAR_PARSER_COMPATIBLE', 'y_key': '3ccd97fca3bc5b05', 'msapplication-id': 'App', 'msapplication-packagefamilyname': 'Skyscanner.Skyscanner_623c9he0pwcym', 'msapplication-minversion': '1.2.0.0'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,5,"Cheap Flights to Hong Kong SAR, Asia $161 in 2019 | Expedia","Expedia Add-On Advantage: Book a flight & unlock up to 43% off select hotels. 
Terms apply. Travel the world better. Flights to Hong Kong SAR from airlines 
such ...",www.expedia.com,https://www.expedia.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights,2019-01-15 11:26:21.040640+00:00,120000000,iEmRbX0P8CAJ,https://www.expedia.com/Cheap-Flights-To-Hong-Kong-SAR.d178263. Travel-Guide-Flights,https://www.expedia.com/Cheap-<b>Flights-To-Hong</b>-<b>Kong</b>-SAR.d178263. Travel-Guide-<b>Flights</b>,"Expedia Add-On Advantage: Book a flight &amp; unlock up to 43% off select hotels. <br>
Terms apply. Travel the world better. <b>Flights to Hong Kong</b> SAR from airlines <br>
such&nbsp;...","Cheap <b>Flights to Hong Kong</b> SAR, Asia $161 in 2019 | Expedia",customsearch#result,"{'metatags': [{'oip.set': 'false', 'oip.yes': 'false', 'oip.no': 'false', 'oip.cantrack': 'true', 'viewport': 'width=device-width, initial-scale=1.0', 'ewe:page-epoch': '1547499043321', 'ewe:page': 'FLEX', 'flex:page-type': 'FLIGHT_DESTINATIONS', 'flex:template-id': '1-en_US-Travel-Guide-Flights', 'flex:template-fm-id': '1091', 'flex:template-version': '62', 'essclientid': 'flex.flight.Flight-Destinations', 'og:title': 'Cheap Flights to Hong Kong SAR, Asia $161 in 2019 | Expedia', 'og:type': 'website', 'og:description': 'Expedia Add-On Advantage: Book a flight & unlock up to 43% off select hotels. Terms apply. Travel the world better. Flights to Hong Kong SAR from airlines such as American Airlines, Delta, United, JetBlue, Frontier, and more. Book your flight + hotel to save up to 100% on your flight.', 'og:locale': 'en_US', 'og:site_name': 'Expedia.com', 'og:url': 'https://www.expedia.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights'}], 'listitem': [{'item': 'Expedia.com', 'name': 'Expedia.com', 'url': '/', 'position': '1'}, {'item': 'Flights', 'name': 'Flights', 'url': '/Flights', 'position': '2'}, {'name': 'Flights to Hong Kong SAR', 'url': '/Hong-Kong-SAR-Hotels.d178263.Travel-Guide-Hotels', 'position': '1'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,6,Cheap Flights to Hong Kong - Search Deals on Airfare to Hong ...,"Looking for cheap flights to Hong Kong from your destination? Search for airfare 
and flight ticket deals at cheapflights.com and book your next flight today.",www.cheapflights.com,https://www.cheapflights.com/flights-to-hong-kong/,2019-01-15 11:26:21.040640+00:00,120000000,INTDzvyAb2IJ,https://www.cheapflights.com/flights-to-hong-kong/,https://www.cheap<b>flights</b>.com/<b>flights-to-hong</b>-<b>kong</b>/,"Looking for cheap <b>flights to Hong Kong</b> from your destination? Search for airfare <br>
and flight ticket deals at cheapflights.com and book your next flight today.",Cheap <b>Flights to Hong Kong</b> - Search Deals on Airfare to Hong ...,customsearch#result,"{'cse_thumbnail': [{'width': '310', 'height': '163', 'src': 'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTrnZaIxdGLxEJ5BzSQQJkQVHqPw20iUWamDtHzCekPCmSfYEO28XT48Zw9'}], 'metatags': [{'viewport': 'width=device-width, initial-scale=1', 'format-detection': 'telephone=no', 'r9-version': 'R447c', 'r9-built': '20190110.043019', 'r9-rendered': '20190111.035715.EST', 'og:image': 'https://www.cheapflights.com/rimg/provider-logos/common/socialmedia/cheapflights-logo.png?width=1200&height=630&crop=false', 'og:image:width': '1200', 'og:image:height': '630', 'og:title': 'Cheap Flights to Hong Kong - Search Deals on Airfare to Hong Kong from Cheapflights.com', 'og:type': 'website', 'og:description': 'Looking for cheap flights to Hong Kong from your destination? Search for airfare and flight ticket deals at cheapflights.com and book your next flight today.', 'og:url': 'https://www.cheapflights.com/flights-to-hong-kong/', 'og:site_name': 'Cheapflights', 'fb:pages': '90811893045', 'twitter:card': 'summary_large_image', 'twitter:site': '@Cheapflights', 'twitter:creator': '@Cheapflights', 'twitter:title': 'Cheap Flights to Hong Kong - Search Deals on Airfare to Hong Kong from Cheapflights.com', 'twitter:description': 'Looking for cheap flights to Hong Kong from your destination? Search for airfare and flight ticket deals at cheapflights.com and book your next flight today.', 'twitter:image:src': 'https://www.cheapflights.com/rimg/provider-logos/common/socialmedia/cheapflights-logo.png?width=440&height=220&crop=false', 'kayak_page': 'flight,static-flight-route-cf,splits'}], 'breadcrumb': [{'url': 'Home', 'title': 'Home'}, {'url': 'Flights', 'title': 'Flights'}, {'url': 'Asia', 'title': 'Asia'}], 'cse_image': [{'src': 'https://www.cheapflights.com/rimg/provider-logos/common/socialmedia/cheapflights-logo.png?width=1200&height=630&crop=false'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,7,Flights to Hong Kong SAR (HKG) on Orbitz.com,"Flights to Hong Kong SAR (HKG): Search on Orbitz for cheap Hong Kong SAR 
flights, airlines, and airfares to Hong Kong SAR.",www.orbitz.com,https://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights,2019-01-15 11:26:21.040640+00:00,120000000,b46GCa9COrMJ,https://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel- Guide-Flights,https://www.orbitz.com/Cheap-<b>Flights-To-Hong</b>-<b>Kong</b>-SAR.d178263.Travel- Guide-<b>Flights</b>,"<b>Flights to Hong Kong</b> SAR (HKG): Search on Orbitz for cheap Hong Kong SAR <br>
flights, airlines, and airfares to Hong Kong SAR.",<b>Flights to Hong Kong</b> SAR (HKG) on Orbitz.com,customsearch#result,"{'metatags': [{'oip.set': 'false', 'oip.yes': 'false', 'oip.no': 'false', 'oip.cantrack': 'true', 'viewport': 'width=device-width, initial-scale=1.0', 'ewe:page-epoch': '1547456273244', 'ewe:page': 'FLEX', 'flex:page-type': 'FLIGHT_DESTINATIONS', 'flex:template-id': '70201-en_US-Travel-Guide-Flights-flow-mobile', 'flex:template-fm-id': '1352', 'flex:template-version': '38', 'essclientid': 'flex.flight.Flight-Destinations', 'og:title': 'Flights to Hong Kong SAR (HKG) on Orbitz.com', 'og:type': 'website', 'og:description': 'Flights to Hong Kong SAR (HKG): Search on Orbitz for cheap Hong Kong SAR flights, airlines, and airfares to Hong Kong SAR', 'og:locale': 'en_US', 'og:site_name': 'Orbitz.com', 'og:url': 'https://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights'}], 'listitem': [{'item': 'Orbitz.com', 'name': 'Orbitz.com', 'url': '/', 'position': '1'}, {'item': 'Flights', 'name': 'Flights', 'url': '/Flights', 'position': '2'}, {'name': 'Flights to Hong Kong SAR', 'url': 'http://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights'}], 'map': [{'url': 'https://maps.google.com/maps?ll=22.339007,114.155104&z=11'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,8,"Flights to Hong Kong, Cheap Flights to Hong Kong, Hong Kong Air ...","Book cheap International flights to Hong Kong at MakeMyTrip India. Best airfares 
deals on Hong Kong airlines tickets. Online booking of cheap Hong Kong flight ...",www.makemytrip.com,https://www.makemytrip.com/international-flights/hong_kong-flight-tickets.html,2019-01-15 11:26:21.040640+00:00,120000000,W6rUWd5B55IJ,https://www.makemytrip.com/...flights/hong_kong-flight-tickets.html,https://www.makemytrip.com/...<b>flights</b>/<b>hong</b>_<b>kong</b>-<b>flight</b>-tickets.html,"Book cheap International <b>flights to Hong Kong</b> at MakeMyTrip India. Best airfares <br>
deals on Hong Kong airlines tickets. Online booking of cheap Hong Kong flight&nbsp;...","<b>Flights to Hong Kong</b>, Cheap <b>Flights to Hong Kong</b>, Hong Kong Air ...",customsearch#result,"{'metatags': [{'mobileoptimized': 'width', 'handheldfriendly': 'true', 'viewport': 'width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=no'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,9,"Passenger Arrivals, Flights - Hong Kong International Airport",Real-time information of arrival flights at Hong Kong International Airport.,www.hongkongairport.com,https://www.hongkongairport.com/en/flights/arrivals/passenger.page,2019-01-15 11:26:21.040640+00:00,120000000,dHRWOA7CXpcJ,https://www.hongkongairport.com/en/flights/arrivals/passenger.page,https://www.<b>hongkong</b>airport.com/en/<b>flights</b>/arrivals/passenger.page,Real-time information of arrival <b>flights</b> at <b>Hong Kong</b> International Airport.,"Passenger Arrivals, <b>Flights</b> - <b>Hong Kong</b> International Airport",customsearch#result,"{'metatags': [{'viewport': 'width=device-width, initial-scale=1.0, maximum-scale=1.0', 'og:description': 'Real-time information of arrival flights at Hong Kong International Airport', 'og:title': 'Passenger Arrivals, Flights - Hong Kong International Airport', 'page-locale': 'en_US', 'category': 'flights', 'og:site_name': 'Hong Kong International Airport', 'og:type': 'website', 'og:locale': 'en_US', 'og:url': 'http://www.hongkongairport.com/en/flights/arrivals/passenger.page', 'og:image': 'http://www.hongkongairport.com/iwov-resources/image/og_share.png'}], 'cse_image': [{'src': 'http://www.hongkongairport.com/iwov-resources/image/og_share.png'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
flights to hong kong,10,Check Flight Status | Arrivals & Departures,"Check real-time Cathay Pacific flight status on arrival and departure flights. ... 
Flights from Cambodia to Hong Kong · Flights from Phnom Penh to Hong Kong ...",www.cathaypacific.com,https://www.cathaypacific.com/cx/en_US/manage-booking/flight-status.html,2019-01-15 11:26:21.040640+00:00,120000000,u9qwTjkWOZoJ,https://www.cathaypacific.com/cx/en_US/manage.../flight-status.html,https://www.cathaypacific.com/cx/en_US/manage.../<b>flight</b>-status.html,"Check real-time Cathay Pacific <b>flight</b> status on arrival and departure <b>flights</b>. ... <br>
<b>Flights</b> from Cambodia to <b>Hong Kong</b> &middot; <b>Flights</b> from Phnom Penh to <b>Hong Kong</b>&nbsp;...",Check <b>Flight</b> Status | Arrivals &amp; Departures,customsearch#result,"{'cse_thumbnail': [{'width': '310', 'height': '163', 'src': 'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTp87qom7pSoZcF__ylMKL5rB-FFT2NXCO_-2dgc_E6Yz2DBlHWy8UUUP0'}], 'metatags': [{'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'format-detection': 'telephone=no', 'og:title': 'Check Flight Status | Arrivals & Departures', 'og:type': 'website', 'og:url': 'http://www.cathaypacific.com/cx/en_KH/manage-booking/flight-status.html', 'og:image': 'http://www.cathaypacific.com/content/dam/cx/designs/responsive/images/Social-Sharing/share-facebook-ENG.originalimage.jpg', 'og:image:width': '1200', 'og:image:height': '630', 'og:description': 'Check real-time Cathay Pacific flight status on arrival and departure flights.', 'og:site_name': 'Cathay Pacific', 'fb:admins': '100008504615776'}], 'cse_image': [{'src': 'http://www.cathaypacific.com/content/dam/cx/designs/responsive/images/Social-Sharing/share-facebook-ENG.originalimage.jpg'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.44464,0.44,"120,000,000"
