searchTerms,rank,title,snippet,displayLink,link,queryTime,totalResults,cacheId,formattedUrl,htmlFormattedUrl,htmlSnippet,htmlTitle,kind,pagemap,cseName,count,startIndex,inputEncoding,outputEncoding,safe,cx,gl,searchTime,formattedSearchTime,formattedTotalResults
flights to hong kong,1,Cheap Flights to Hong Kong (HKG) from $400 - KAYAK,"Find flights to Hong Kong on XiamenAir, Hong Kong Airlines, China Eastern and 
more. Fly round-trip from San Francisco from $407, from New York from $492, ...",www.kayak.com,https://www.kayak.com/flight-routes/United-States-US0/Hong-Kong-Intl-HKG,2019-02-01 11:26:20.355926+00:00,137000000,W42baDpas_gJ,https://www.kayak.com/flight-routes/United.../Hong-Kong-Intl-HKG,https://www.kayak.com/<b>flight</b>-routes/United.../<b>Hong</b>-<b>Kong</b>-Intl-HKG,"Find <b>flights to Hong Kong</b> on XiamenAir, Hong Kong Airlines, China Eastern and <br>
more. Fly round-trip from San Francisco from $407, from New York from $492,&nbsp;...",Cheap <b>Flights to Hong Kong</b> (HKG) from $400 - KAYAK,customsearch#result,"{'cse_thumbnail': [{'width': '310', 'height': '163', 'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2TGuhU4BQGEAzqzd0JENgdlvVTL0_VD3l2HWQAv1P1r7ddVnTHXKx7Mga'}], 'metatags': [{'viewport': 'width=device-width, initial-scale=1', 'format-detection': 'telephone=no', 'kayak_split_flight_routes_xp': '1', 'msvalidate.01': 'F474AA342B64B17CDE53F5C5D4C07C7A', 'r9-version': 'R450c', 'r9-built': '20190131.032007', 'r9-rendered': '20190131.072144.EST', 'og:image': 'https://a1.r9cdn.net/rimg/provider-logos/common/socialmedia/kayak-logo.png?width=1200&height=630&crop=false', 'og:image:width': '1200', 'og:image:height': '630', 'og:title': 'Cheap Flights to Hong Kong (HKG) from $400 - KAYAK', 'og:type': 'website', 'og:description': 'Find flights to Hong Kong on XiamenAir, Hong Kong Airlines, China Eastern and more. Fly round-trip from San Francisco from $407, from New York from $492, from San José from $505, from Los Angeles from $431, from Ontario from $466. Search for Hong Kong flights on KAYAK now to find the best deal.', 'og:url': 'https://www.kayak.com/flight-routes/United-States-US0/Hong-Kong-Intl-HKG', 'og:site_name': 'KAYAK', 'fb:pages': '90811893045', 'twitter:card': 'summary_large_image', 'twitter:site': '@KAYAK', 'twitter:creator': '@KAYAK', 'twitter:title': 'Cheap Flights to Hong Kong (HKG) from $400 - KAYAK', 'twitter:description': 'Find flights to Hong Kong on XiamenAir, Hong Kong Airlines, China Eastern and more. Fly round-trip from San Francisco from $407, from New York from $492, from San José from $505, from Los Angeles from $431, from Ontario from $466. Search for Hong Kong flights on KAYAK now to find the best deal.', 'twitter:image:src': 'https://a1.r9cdn.net/rimg/provider-logos/common/socialmedia/kayak-logo.png?width=440&height=220&crop=false', 'kayak_page': 'flight,static-flight-route,unknown'}], 'breadcrumb': [{'url': 'Flights', 'title': 'Flights'}, {'url': 'Worldwide', 'title': 'Worldwide'}, {'url': 'Asia', 'title': 'Asia'}, {'url': 'Hong Kong', 'title': 'Hong Kong'}], 'cse_image': [{'src': 'https://a1.r9cdn.net/rimg/provider-logos/common/socialmedia/kayak-logo.png?width=1200&height=630&crop=false'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,2,"$500 Flights to Hong Kong, China (HKG) - TripAdvisor","Book Cheap Flights to Hong Kong: Search and compare airfares on TripAdvisor 
to find the best flights for your trip to Hong Kong. Choose the best airline for you ...",www.tripadvisor.com,https://www.tripadvisor.com/Flights-g294217-Hong_Kong-Cheap_Discount_Airfares.html,2019-02-01 11:26:20.355926+00:00,137000000,5jsjhmxgxvkJ,https://www.tripadvisor.com/Flights-g294217-Hong_Kong-Cheap_Discount_ Airfares.html,https://www.tripadvisor.com/<b>Flights</b>-g294217-<b>Hong</b>_<b>Kong</b>-Cheap_Discount_ Airfares.html,"Book Cheap <b>Flights to Hong Kong</b>: Search and compare airfares on TripAdvisor <br>
to find the best flights for your trip to Hong Kong. Choose the best airline for you&nbsp;...","$500 <b>Flights to Hong Kong</b>, China (HKG) - TripAdvisor",customsearch#result,"{'cse_thumbnail': [{'width': '259', 'height': '194', 'src': 'https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTFPfqt2KmCM_CtwPgwv2Xlh-2VG3vXMCckivdJ1dbRXv5ial8Bycdn3m2q'}], 'metatags': [{'theme-color': '#00a680', 'format-detection': 'telephone=no', 'og:title': '$500 Flights to Hong Kong, China (HKG) - TripAdvisor', 'og:description': 'Book Cheap Flights to Hong Kong: Search and compare airfares on TripAdvisor to find the best flights for your trip to Hong Kong. Choose the best airline for you by reading reviews and viewing hundreds of ticket rates for flights going to and from your destination.', 'og:image': 'https://media-cdn.tripadvisor.com/media/photo-s/01/31/34/10/tsim-sha-tsui-waterfront.jpg', 'og:image:width': '550', 'og:image:height': '412', 'og:type': 'website', 'og:url': 'http://www.tripadvisor.com/Flights-g294217-Hong_Kong-Cheap_Discount_Airfares.html', 'og:site_name': 'TripAdvisor', 'fb:admins': '100000982334629', 'fb:app_id': '162729813767876', 'fb:pages': '5863091683', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=no', 'apple-itunes-app': 'app-id=284876795'}], 'breadcrumb': [{'url': 'Asia', 'title': 'Asia'}, {'url': 'China', 'title': 'China'}, {'url': 'Hong Kong', 'title': 'Hong Kong'}, {'url': 'Hong Kong Flights', 'title': 'Hong Kong Flights'}], 'cse_image': [{'src': 'https://media-cdn.tripadvisor.com/media/photo-s/01/31/34/10/tsim-sha-tsui-waterfront.jpg'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,3,Flights to Hong Kong (HKG) | Cathay Pacific,"Find & book great deals on Hong Kong (HKG) Flights. Fly to Hong Kong with 
Cathay Pacific and experience award-winning service.",www.cathaypacific.com,https://www.cathaypacific.com/destinations/en_US/flights-to-hong-kong,2019-02-01 11:26:20.355926+00:00,137000000,UEdjkoYlsQsJ,https://www.cathaypacific.com/destinations/en.../flights-to-hong-kong,https://www.cathaypacific.com/destinations/en.../<b>flights-to-hong</b>-<b>kong</b>,"Find &amp; book great deals on <b>Hong Kong</b> (HKG) <b>Flights</b>. Fly to <b>Hong Kong</b> with <br>
Cathay Pacific and experience award-winning service.",<b>Flights to Hong Kong</b> (HKG) | Cathay Pacific,customsearch#result,"{'cse_thumbnail': [{'width': '378', 'height': '133', 'src': 'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR8r742ad4Tm01M3S-l_11n2qcOUFU6MzKu3xWAfWAL6MzRBQj3BqZ8xbY'}], 'metatags': [{'twitter:card': 'summary_large_image', 'og:title': 'Flights to Hong Kong (HKG) | Cathay Pacific', 'twitter:title': 'Flights to Hong Kong (HKG) | Cathay Pacific', 'og:image': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/', 'twitter:image': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/', 'og:description': 'Find & book great deals on Hong Kong (HKG) Flights. Fly to Hong Kong with Cathay Pacific and experience award-winning service', 'twitter:description': 'Find & book great deals on Hong Kong (HKG) Flights. Fly to Hong Kong with Cathay Pacific and experience award-winning service', 'viewport': 'width=device-width, initial-scale=1, user-scalable=0'}], 'listitem': [{'position': '1'}, {'position': '2'}, {'position': '3'}, {'name': 'To Hong Kong', 'position': '4'}], 'webpage': [{'primaryimageofpage': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/cq5dam.rendition.1700.600.jpg'}], 'cse_image': [{'src': 'https://www.cathaypacific.com/dam/focal-point/cx/city-offer-thumbnail/HKG.jpg/jcr:content/renditions/cq5dam.rendition.1700.600.jpg'}], 'thing': [{'name': 'Home'}, {'name': 'Cathay Pacific Flights'}, {'name': 'To Hong Kong SAR'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,4,Cheap Flights to Hong Kong International from $386 in 2019 ...,"Find cheap flights to Hong Kong International in 2019. We compare all major 
airlines and travel agents for flights to Hong Kong International.",www.skyscanner.com,https://www.skyscanner.com/flights-to/hkg/cheap-flights-to-hong-kong-international-airport.html,2019-02-01 11:26:20.355926+00:00,137000000,EI78TI4Q1qYJ,https://www.skyscanner.com/flights-to/hkg/cheap-flights-to-hong-kong- international-airport.html,https://www.skyscanner.com/<b>flights-to/hk</b>g/cheap-<b>flights-to-hong</b>-<b>kong</b>- international-airport.html,"Find cheap <b>flights to Hong Kong</b> International in 2019. We compare all major <br>
airlines and travel agents for <b>flights to Hong Kong</b> International.",Cheap <b>Flights to Hong Kong</b> International from $386 in 2019 ...,customsearch#result,"{'metatags': [{'viewport': 'width=device-width, initial-scale = 1.0, maximum-scale=1.0, user-scalable=no', 'theme-color': '#008ca8', 'msapplication-tilecolor': '#21c4d9', 'skype_toolbar': 'SKYPE_TOOLBAR_PARSER_COMPATIBLE', 'y_key': '3ccd97fca3bc5b05', 'msapplication-id': 'App', 'msapplication-packagefamilyname': 'Skyscanner.Skyscanner_623c9he0pwcym', 'msapplication-minversion': '1.2.0.0'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,5,"Cheap Flights to Hong Kong SAR, Asia $165 in 2019 | Expedia","Expedia Add-On Advantage: Book a flight & unlock up to 43% off select hotels. 
Terms apply. Travel the world better. Flights to Hong Kong SAR from airlines 
such ...",www.expedia.com,https://www.expedia.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights,2019-02-01 11:26:20.355926+00:00,137000000,iEmRbX0P8CAJ,https://www.expedia.com/Cheap-Flights-To-Hong-Kong-SAR.d178263. Travel-Guide-Flights,https://www.expedia.com/Cheap-<b>Flights-To-Hong</b>-<b>Kong</b>-SAR.d178263. Travel-Guide-<b>Flights</b>,"Expedia Add-On Advantage: Book a flight &amp; unlock up to 43% off select hotels. <br>
Terms apply. Travel the world better. <b>Flights to Hong Kong</b> SAR from airlines <br>
such&nbsp;...","Cheap <b>Flights to Hong Kong</b> SAR, Asia $165 in 2019 | Expedia",customsearch#result,"{'metatags': [{'oip.set': 'false', 'oip.yes': 'false', 'oip.no': 'false', 'oip.cantrack': 'true', 'viewport': 'width=device-width, initial-scale=1.0', 'ewe:page-epoch': '1548974536114', 'ewe:page': 'FLEX', 'flex:page-type': 'FLIGHT_DESTINATIONS', 'flex:template-id': '1-en_US-Travel-Guide-Flights', 'flex:template-fm-id': '1091', 'flex:template-version': '65', 'essclientid': 'flex.flight.Flight-Destinations', 'og:title': 'Cheap Flights to Hong Kong SAR, Asia $165 in 2019 | Expedia', 'og:type': 'website', 'og:description': 'Expedia Add-On Advantage: Book a flight & unlock up to 43% off select hotels. Terms apply. Travel the world better. Flights to Hong Kong SAR from airlines such as American Airlines, Delta, United, JetBlue, Frontier, and more. Book your flight + hotel to save up to 100% on your flight.', 'og:locale': 'en_US', 'og:site_name': 'Expedia.com', 'og:url': 'https://www.expedia.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights'}], 'listitem': [{'item': 'Expedia.com', 'name': 'Expedia.com', 'url': '/', 'position': '1'}, {'item': 'Flights', 'name': 'Flights', 'url': '/Flights', 'position': '2'}, {'name': 'Flights to Hong Kong SAR', 'url': '/Hong-Kong-SAR-Hotels.d178263.Travel-Guide-Hotels', 'position': '1'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,6,Cheap Flights to Hong Kong - Search Deals on Airfare to Hong ...,"Looking for cheap flights to Hong Kong from your destination? Search for airfare 
and flight ticket deals at cheapflights.com and book your next flight today.",www.cheapflights.com,https://www.cheapflights.com/flights-to-hong-kong/,2019-02-01 11:26:20.355926+00:00,137000000,INTDzvyAb2IJ,https://www.cheapflights.com/flights-to-hong-kong/,https://www.cheap<b>flights</b>.com/<b>flights-to-hong</b>-<b>kong</b>/,"Looking for cheap <b>flights to Hong Kong</b> from your destination? Search for airfare <br>
and flight ticket deals at cheapflights.com and book your next flight today.",Cheap <b>Flights to Hong Kong</b> - Search Deals on Airfare to Hong ...,customsearch#result,"{'cse_thumbnail': [{'width': '310', 'height': '163', 'src': 'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTrnZaIxdGLxEJ5BzSQQJkQVHqPw20iUWamDtHzCekPCmSfYEO28XT48Zw9'}], 'metatags': [{'viewport': 'width=device-width, initial-scale=1', 'format-detection': 'telephone=no', 'r9-version': 'R450a', 'r9-built': '20190129.051152', 'r9-rendered': '20190129.103048.EST', 'og:image': 'https://www.cheapflights.com/rimg/provider-logos/common/socialmedia/cheapflights-logo.png?width=1200&height=630&crop=false', 'og:image:width': '1200', 'og:image:height': '630', 'og:title': 'Cheap Flights to Hong Kong - Search Deals on Airfare to Hong Kong from Cheapflights.com', 'og:type': 'website', 'og:description': 'Looking for cheap flights to Hong Kong from your destination? Search for airfare and flight ticket deals at cheapflights.com and book your next flight today.', 'og:url': 'https://www.cheapflights.com/flights-to-hong-kong/', 'og:site_name': 'Cheapflights', 'fb:pages': '90811893045', 'twitter:card': 'summary_large_image', 'twitter:site': '@Cheapflights', 'twitter:creator': '@Cheapflights', 'twitter:title': 'Cheap Flights to Hong Kong - Search Deals on Airfare to Hong Kong from Cheapflights.com', 'twitter:description': 'Looking for cheap flights to Hong Kong from your destination? Search for airfare and flight ticket deals at cheapflights.com and book your next flight today.', 'twitter:image:src': 'https://www.cheapflights.com/rimg/provider-logos/common/socialmedia/cheapflights-logo.png?width=440&height=220&crop=false', 'kayak_page': 'flight,static-flight-route-cf,splits'}], 'breadcrumb': [{'url': 'Home', 'title': 'Home'}, {'url': 'Flights', 'title': 'Flights'}, {'url': 'Asia', 'title': 'Asia'}], 'cse_image': [{'src': 'https://www.cheapflights.com/rimg/provider-logos/common/socialmedia/cheapflights-logo.png?width=1200&height=630&crop=false'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,7,Travelers on United flight to Hong Kong delayed for 20-plus hours ...,"Jan 20, 2019 ... United Airlines flight 179 left Newark Liberty International Airport at about 3 p.m. 
ET Saturday, bound for Hong Kong International Airport.",www.nbcnews.com,https://www.nbcnews.com/storyline/airplane-mode/travelers-united-flight-hong-kong-delayed-20-plus-hours-unfortunate-n960741,2019-02-01 11:26:20.355926+00:00,137000000,NM3461SR2PwJ,https://www.nbcnews.com/.../travelers-united-flight-hong-kong-delayed-20- plus-hours-unfortunate-n960741,https://www.nbcnews.com/.../travelers-united-<b>flight</b>-<b>hong</b>-<b>kong</b>-delayed-20- plus-hours-unfortunate-n960741,"Jan 20, 2019 <b>...</b> United Airlines <b>flight</b> 179 left Newark Liberty International Airport at about 3 p.m. <br>
ET Saturday, bound for <b>Hong Kong</b> International Airport.",Travelers on United <b>flight to Hong Kong</b> delayed for 20-plus hours ...,customsearch#result,"{'thumbnail': [{'src': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.social_share_1024x768_scale.jpg'}], 'metatags': [{'msapplication-tilecolor': '#FFFFFF', 'msapplication-tileimage': 'https://nodeassets.nbcnews.com/cdnassets/projects/ramen/favicon/nbcnews/all-other-sizes-PNG.ico/ms-icon-144x144.png', 'msapplication-config': 'https://nodeassets.nbcnews.com/cdnassets/projects/ramen/favicon/nbcnews/all-other-sizes-PNG.ico/browserconfig.xml', 'fb:app_id': '10150138890205613', 'fb:pages': '155869377766434', 'og:site_name': 'NBC News', 'og:locale': 'en_US', 'twitter:site': '@NBCNews', 'twitter:creator': 'NBCNews', 'viewport': 'width=device-width, initial-scale=1, maximum-scale=1, user-scalable=no', 'og:url': 'https://www.nbcnews.com/storyline/airplane-mode/travelers-united-flight-hong-kong-delayed-20-plus-hours-unfortunate-n960741', 'og:title': 'Travelers on United flight to Hong Kong delayed for 20-plus hours by unfortunate events', 'og:description': '""Passengers have been generally respectful and calm given the circumstances, but everyone is frustrated and angry,"" one passenger said.', 'og:image': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.nbcnews-fp-1200-630.jpg', 'og:image:secure_url': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.nbcnews-fp-1200-630.jpg', 'og:image:type': 'image/jpeg', 'og:image:width': '1200', 'og:image:height': '630', 'og:type': 'article', 'twitter:image:src': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.nbcnews-fp-1024-512.jpg', 'twitter:image': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.nbcnews-fp-1024-512.jpg', 'twitter:title': 'Travelers on United flight to Hong Kong delayed for 20-plus hours by unfortunate events', 'twitter:description': '""Passengers have been generally respectful and calm given the circumstances, but everyone is frustrated and angry,"" one passenger said.', 'twitter:card': 'summary_large_image', 'thumbnail': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.social_share_1024x768_scale.jpg', 'apple-itunes-app': 'app-id=319740707'}], 'cse_image': [{'src': 'https://media4.s-nbcnews.com/j/newscms/2019_03/2723241/190120-united-delayed-flight-se-1158a_0813d5967ef4c77f49c2f1c629296090.social_share_1024x768_scale.jpg', 'type': '1', 'width': '282', 'height': '179'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,8,"Passenger Arrivals, Flights - Hong Kong International Airport",Real-time information of arrival flights at Hong Kong International Airport.,www.hongkongairport.com,https://www.hongkongairport.com/en/flights/arrivals/passenger.page,2019-02-01 11:26:20.355926+00:00,137000000,dHRWOA7CXpcJ,https://www.hongkongairport.com/en/flights/arrivals/passenger.page,https://www.<b>hongkong</b>airport.com/en/<b>flights</b>/arrivals/passenger.page,Real-time information of arrival <b>flights</b> at <b>Hong Kong</b> International Airport.,"Passenger Arrivals, <b>Flights</b> - <b>Hong Kong</b> International Airport",customsearch#result,"{'cse_thumbnail': [{'width': '310', 'height': '163', 'src': 'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSAuoi9LIzAuCXiAB2irE1FVSPey2fAX_GZ440P9cDOYtiGT9PlsLgJyOee'}], 'metatags': [{'viewport': 'width=device-width, initial-scale=1.0, maximum-scale=1.0', 'og:description': 'Real-time information of arrival flights at Hong Kong International Airport', 'og:title': 'Passenger Arrivals, Flights - Hong Kong International Airport', 'page-locale': 'en_US', 'category': 'flights', 'og:site_name': 'Hong Kong International Airport', 'og:type': 'website', 'og:locale': 'en_US', 'og:url': 'http://www.hongkongairport.com/en/flights/arrivals/passenger.page', 'og:image': 'http://www.hongkongairport.com/iwov-resources/image/og_share.png'}], 'cse_image': [{'src': 'http://www.hongkongairport.com/iwov-resources/image/og_share.png'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,9,"Cheap Flights to Hong Kong, Hong Kong (HKG) Flights from $426 ...","Cheap flights to Hong Kong (HKG) up for grab on OneTravel! Now avail cheap 
airfares and airline tickets to Hong Kong, at discounted rates. Savor major ...",www.onetravel.com,https://www.onetravel.com/cheap-flights/hong-kong-hkg-hong-kong-deals,2019-02-01 11:26:20.355926+00:00,137000000,Ger-cXsOAmYJ,https://www.onetravel.com/...flights/hong-kong-hkg-hong-kong-deals,https://www.onetravel.com/...<b>flights</b>/<b>hong</b>-<b>kong</b>-hkg-<b>hong</b>-<b>kong</b>-deals,"Cheap <b>flights to Hong Kong</b> (HKG) up for grab on OneTravel! Now avail cheap <br>
airfares and airline tickets to Hong Kong, at discounted rates. Savor major&nbsp;...","Cheap <b>Flights to Hong Kong</b>, Hong Kong (HKG) Flights from $426 ...",customsearch#result,"{'metatags': [{'copyright': 'Copyright 2019 by OneTravel.com', 'author': 'GCMS-OT-Live', 'resource-type': 'DOCUMENT', 'distribution': 'GLOBAL', 'rating': 'GENERAL', 'format-detection': 'telephone=no', 'viewport': 'width=device-width, initial-scale=1.0'}], 'article': [{'breadcrumb': 'OneTravel » Asia » Hong Kong » Hong Kong Flights', 'title': 'Hong Kong Flights'}], 'breadcrumb': [{'url': 'OneTravel', 'title': 'OneTravel'}, {'url': 'Asia', 'title': 'Asia'}, {'url': 'Hong Kong', 'title': 'Hong Kong'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
flights to hong kong,10,$410 + Flights to Hong Kong SAR (HKG) on Orbitz.com,"Flights to Hong Kong SAR (HKG): Search on Orbitz for cheap Hong Kong SAR 
flights, airlines, and airfares to Hong Kong SAR.",www.orbitz.com,https://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights,2019-02-01 11:26:20.355926+00:00,137000000,b46GCa9COrMJ,https://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel- Guide-Flights,https://www.orbitz.com/Cheap-<b>Flights-To-Hong</b>-<b>Kong</b>-SAR.d178263.Travel- Guide-<b>Flights</b>,"<b>Flights to Hong Kong</b> SAR (HKG): Search on Orbitz for cheap Hong Kong SAR <br>
flights, airlines, and airfares to Hong Kong SAR.",$410 + <b>Flights to Hong Kong</b> SAR (HKG) on Orbitz.com,customsearch#result,"{'cse_thumbnail': [{'width': '300', 'height': '168', 'src': 'https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSO6mvxMSIZye1_BCfkIicZYuoJoOxh-cu-B046nWodPl8g0OXhsGGUEWE'}], 'metatags': [{'oip.set': 'false', 'oip.yes': 'false', 'oip.no': 'false', 'oip.cantrack': 'true', 'viewport': 'width=device-width, initial-scale=1.0', 'ewe:page-epoch': '1548963856967', 'ewe:page': 'FLEX', 'flex:page-type': 'FLIGHT_DESTINATIONS', 'flex:template-id': '70201-en_US-Travel-Guide-Flights-flow', 'flex:template-fm-id': '1073', 'flex:template-version': '57', 'essclientid': 'flex.flight.Flight-Destinations', 'og:title': '$410 + Flights to Hong Kong SAR (HKG) on Orbitz.com', 'og:type': 'website', 'og:description': 'Flights to Hong Kong SAR (HKG): Search on Orbitz for cheap Hong Kong SAR flights, airlines, and airfares to Hong Kong SAR', 'og:locale': 'en_US', 'og:site_name': 'Orbitz.com', 'og:url': 'https://www.orbitz.com/Cheap-Flights-To-Hong-Kong-SAR.d178263.Travel-Guide-Flights', 'og:image': 'https://a.travel-assets.com/flex/flexmanager/images/2018/03/19/BG-Flights.jpg', 'og:image:type': 'image/jpeg'}], 'cse_image': [{'src': 'https://a.travel-assets.com/flex/flexmanager/images/2018/03/19/BG-Flights.jpg'}]}",PySearch,10,1,utf8,utf8,off,012859022920491477448:pubdbfjmmec,us,0.462434,0.46,"137,000,000"
